sale_id,product_name,sale_date,quantity_sold,unit_price,total_sale
1531,Mouse,2025-02-02,2,105,210
1532,Mouse,2025-02-01,10,191,1910
1533,Printer,2025-02-03,4,104,416
1534,Laptop,2025-01-27,7,176,1232
1535,Laptop,2025-02-18,9,192,1728
1536,Mouse,2025-02-01,5,165,825
1537,Mouse,2025-01-31,12,105,1260
1538,Printer,2025-01-19,6,70,420
1539,Tablet,2025-01-24,1,118,118
1540,Mouse,2025-02-16,10,77,770
1541,Keyboard,2025-02-10,1,129,129
1542,Laptop,2025-01-21,15,110,1650
1543,Mouse,2025-01-19,15,180,2700
1544,Tablet,2025-01-30,3,157,471
1545,Keyboard,2025-02-09,12,199,2388
1546,Laptop,2025-02-17,18,129,2322
1547,Printer,2025-02-06,3,194,582
1548,Keyboard,2025-01-31,14,182,2548
1549,Tablet,2025-02-06,10,158,1580
1550,Keyboard,2025-02-03,14,71,994
1551,Mouse,2025-01-26,3,96,288
1552,Printer,2025-01-29,10,107,1070
1553,Keyboard,2025-01-28,13,156,2028
1554,Printer,2025-01-26,8,66,528
1555,Tablet,2025-02-06,11,176,1936
1556,Printer,2025-02-04,20,99,1980
1557,Tablet,2025-02-17,20,194,3880
1558,Mouse,2025-02-16,6,70,420
1559,Tablet,2025-02-03,6,168,1008
1560,Printer,2025-02-16,14,188,2632
1561,Laptop,2025-02-04,6,135,810
1562,Mouse,2025-01-22,20,66,1320
1563,Tablet,2025-02-09,16,74,1184
1564,Laptop,2025-02-06,11,179,1969
1565,Keyboard,2025-01-30,2,136,272
1566,Mouse,2025-02-08,19,164,3116
1567,Laptop,2025-02-13,3,54,162
1568,Keyboard,2025-02-18,8,189,1512
1569,Tablet,2025-02-15,4,188,752
1570,Mouse,2025-02-06,1,86,86
1571,Printer,2025-02-18,1,147,147
1572,Mouse,2025-02-01,18,151,2718
1573,Printer,2025-02-17,2,103,206
1574,Mouse,2025-02-03,20,111,2220
1575,Keyboard,2025-02-12,7,143,1001
1576,Tablet,2025-01-30,5,118,590
1577,Printer,2025-01-22,12,183,2196
1578,Laptop,2025-02-04,8,148,1184
1579,Mouse,2025-02-15,16,163,2608
1580,Laptop,2025-02-13,4,67,268
1581,Laptop,2025-02-06,20,69,1380
1582,Keyboard,2025-02-17,9,184,1656
1583,Mouse,2025-01-23,13,148,1924
1584,Keyboard,2025-02-04,16,119,1904
1585,Laptop,2025-01-31,14,184,2576
1586,Laptop,2025-01-19,8,164,1312
1587,Laptop,2025-02-12,15,91,1365
1588,Tablet,2025-02-12,19,132,2508
1589,Laptop,2025-02-02,1,116,116
1590,Keyboard,2025-01-29,14,160,2240
1591,Laptop,2025-02-15,20,82,1640
1592,Tablet,2025-02-18,5,157,785
1593,Keyboard,2025-01-28,9,150,1350
1594,Mouse,2025-02-16,10,148,1480
1595,Tablet,2025-02-18,20,135,2700
1596,Laptop,2025-02-15,19,132,2508
1597,Keyboard,2025-02-05,9,148,1332
1598,Tablet,2025-01-27,14,111,1554
1599,Printer,2025-02-14,15,63,945
1600,Printer,2025-02-18,9,112,1008
1601,Printer,2025-01-21,13,94,1222
1602,Mouse,2025-02-02,6,169,1014
1603,Keyboard,2025-02-05,7,196,1372
1604,Mouse,2025-02-03,9,67,603
1605,Mouse,2025-02-18,7,95,665
1606,Tablet,2025-01-20,2,199,398
1607,Mouse,2025-02-08,7,146,1022
1608,Laptop,2025-02-01,9,200,1800
1609,Laptop,2025-02-10,3,84,252
1610,Keyboard,2025-01-27,1,104,104
1611,Laptop,2025-02-14,12,64,768
1612,Printer,2025-01-24,13,158,2054
1613,Laptop,2025-01-25,13,184,2392
1614,Mouse,2025-01-24,8,138,1104
1615,Tablet,2025-01-24,11,110,1210
1616,Keyboard,2025-02-12,7,77,539
1617,Tablet,2025-01-24,1,60,60
1618,Mouse,2025-02-08,9,81,729
1619,Keyboard,2025-01-30,3,92,276
1620,Laptop,2025-02-16,14,169,2366
1621,Mouse,2025-01-24,17,192,3264
1622,Laptop,2025-02-11,11,110,1210
1623,Tablet,2025-02-16,10,153,1530
1624,Keyboard,2025-02-14,12,143,1716
1625,Tablet,2025-02-14,9,147,1323
1626,Tablet,2025-02-06,15,98,1470
1627,Keyboard,2025-01-30,19,167,3173
1628,Keyboard,2025-02-16,16,63,1008
1629,Mouse,2025-01-19,1,142,142
1630,Printer,2025-02-05,2,127,254
1631,Mouse,2025-02-13,3,60,180
1632,Laptop,2025-02-18,1,123,123
1633,Mouse,2025-01-22,19,53,1007
1634,Printer,2025-01-23,14,80,1120
1635,Mouse,2025-02-03,4,141,564
1636,Mouse,2025-01-25,20,74,1480
1637,Printer,2025-02-18,1,102,102
1638,Mouse,2025-02-15,10,145,1450
1639,Mouse,2025-02-03,19,140,2660
1640,Mouse,2025-02-16,10,109,1090
1641,Printer,2025-01-24,8,148,1184
1642,Mouse,2025-01-21,5,118,590
1643,Tablet,2025-02-18,13,186,2418
1644,Mouse,2025-02-14,1,87,87
1645,Mouse,2025-01-30,11,69,759
1646,Laptop,2025-01-28,18,153,2754
1647,Mouse,2025-02-06,3,147,441
1648,Printer,2025-02-05,16,159,2544
1649,Laptop,2025-02-18,1,166,166
1650,Tablet,2025-01-26,7,86,602
1651,Printer,2025-01-28,9,63,567
1652,Tablet,2025-02-11,18,181,3258
1653,Tablet,2025-02-05,4,87,348
1654,Keyboard,2025-01-28,12,194,2328
1655,Keyboard,2025-02-12,14,184,2576
1656,Printer,2025-02-12,1,167,167
1657,Laptop,2025-02-02,19,162,3078
1658,Tablet,2025-02-11,14,61,854
1659,Laptop,2025-02-08,14,163,2282
1660,Tablet,2025-01-22,5,54,270
1661,Keyboard,2025-02-08,20,87,1740
1662,Keyboard,2025-02-10,19,160,3040
1663,Printer,2025-01-25,9,128,1152
1664,Tablet,2025-01-25,9,62,558
1665,Laptop,2025-02-04,8,103,824
1666,Keyboard,2025-02-07,19,185,3515
1667,Mouse,2025-02-14,9,180,1620
1668,Laptop,2025-01-30,6,82,492
1669,Laptop,2025-02-18,14,83,1162
1670,Tablet,2025-01-20,13,160,2080
1671,Laptop,2025-02-03,4,97,388
1672,Keyboard,2025-02-14,8,87,696
1673,Keyboard,2025-01-30,17,186,3162
1674,Tablet,2025-01-27,5,179,895
1675,Mouse,2025-01-26,20,115,2300
1676,Keyboard,2025-02-04,7,122,854
1677,Tablet,2025-02-08,8,75,600
1678,Tablet,2025-01-25,13,130,1690
1679,Keyboard,2025-01-19,4,134,536
1680,Tablet,2025-01-24,6,53,318
1681,Mouse,2025-02-07,16,65,1040
1682,Laptop,2025-02-18,2,100,200
1683,Mouse,2025-02-01,3,153,459
1684,Mouse,2025-01-19,15,89,1335
1685,Printer,2025-01-28,18,181,3258
1686,Mouse,2025-02-08,19,125,2375
1687,Laptop,2025-02-07,6,104,624
1688,Laptop,2025-02-16,7,92,644
1689,Printer,2025-02-09,14,73,1022
1690,Mouse,2025-02-09,11,188,2068
1691,Printer,2025-01-25,7,169,1183
1692,Printer,2025-01-30,12,185,2220
1693,Keyboard,2025-02-16,16,99,1584
1694,Mouse,2025-01-26,18,150,2700
1695,Tablet,2025-01-28,7,182,1274
1696,Keyboard,2025-02-17,19,53,1007
1697,Mouse,2025-02-11,6,92,552
1698,Tablet,2025-02-10,18,58,1044
1699,Laptop,2025-02-01,15,98,1470
1700,Laptop,2025-02-13,8,139,1112
1701,Keyboard,2025-02-11,14,66,924
1702,Laptop,2025-02-16,4,199,796
1703,Printer,2025-02-18,14,193,2702
1704,Laptop,2025-01-20,17,126,2142
1705,Printer,2025-02-07,8,70,560
1706,Mouse,2025-02-08,10,133,1330
1707,Laptop,2025-02-12,14,130,1820
1708,Laptop,2025-02-02,8,184,1472
1709,Printer,2025-01-28,5,125,625
1710,Laptop,2025-01-23,19,145,2755
1711,Mouse,2025-01-23,12,138,1656
1712,Tablet,2025-01-23,11,177,1947
1713,Mouse,2025-01-19,10,120,1200
1714,Laptop,2025-02-08,13,163,2119
1715,Laptop,2025-01-30,14,78,1092
1716,Keyboard,2025-02-17,6,198,1188
1717,Printer,2025-01-24,3,103,309
1718,Laptop,2025-02-16,11,178,1958
1719,Printer,2025-02-15,12,155,1860
1720,Tablet,2025-02-13,2,151,302
1721,Laptop,2025-02-12,12,126,1512
1722,Printer,2025-01-30,4,122,488
1723,Printer,2025-02-15,4,189,756
1724,Laptop,2025-02-06,13,104,1352
1725,Printer,2025-01-23,6,60,360
1726,Keyboard,2025-01-22,15,187,2805
1727,Printer,2025-02-16,4,108,432
1728,Laptop,2025-01-22,5,57,285
1729,Printer,2025-01-24,10,196,1960
1730,Tablet,2025-01-31,14,82,1148
1731,Mouse,2025-02-14,19,163,3097
1732,Printer,2025-01-24,9,196,1764
1733,Keyboard,2025-01-30,2,127,254
1734,Printer,2025-02-06,2,90,180
1735,Mouse,2025-02-08,13,124,1612
1736,Mouse,2025-01-29,12,127,1524
1737,Printer,2025-02-04,16,55,880
1738,Printer,2025-01-30,17,63,1071
1739,Mouse,2025-01-23,8,197,1576
1740,Mouse,2025-01-23,19,57,1083
1741,Keyboard,2025-01-30,14,153,2142
1742,Laptop,2025-01-20,4,117,468
1743,Printer,2025-02-06,7,171,1197
1744,Mouse,2025-02-05,10,148,1480
1745,Mouse,2025-02-08,17,91,1547
1746,Keyboard,2025-02-09,16,114,1824
1747,Printer,2025-02-17,6,138,828
1748,Mouse,2025-02-01,2,91,182
1749,Mouse,2025-02-01,4,92,368
1750,Printer,2025-02-10,13,147,1911
1751,Tablet,2025-02-03,9,111,999
1752,Mouse,2025-01-24,11,153,1683
1753,Laptop,2025-02-06,14,198,2772
1754,Tablet,2025-01-25,5,88,440
1755,Mouse,2025-02-11,20,72,1440
1756,Mouse,2025-02-01,1,78,78
1757,Keyboard,2025-02-03,1,112,112
1758,Keyboard,2025-01-23,4,170,680
1759,Mouse,2025-02-06,17,169,2873
1760,Printer,2025-01-31,1,125,125
1761,Printer,2025-02-08,6,125,750
1762,Printer,2025-02-03,17,182,3094
1763,Printer,2025-01-22,11,163,1793
1764,Mouse,2025-02-02,15,164,2460
1765,Mouse,2025-02-09,1,157,157
1766,Laptop,2025-01-24,7,115,805
1767,Mouse,2025-02-18,14,167,2338
1768,Laptop,2025-01-22,10,131,1310
1769,Tablet,2025-02-09,2,122,244
1770,Mouse,2025-01-20,13,198,2574
1771,Printer,2025-01-25,5,114,570
1772,Printer,2025-02-10,9,142,1278
1773,Tablet,2025-02-12,9,162,1458
1774,Printer,2025-01-29,18,175,3150
1775,Laptop,2025-02-13,8,60,480
1776,Laptop,2025-02-12,20,163,3260
1777,Laptop,2025-01-25,6,74,444
1778,Mouse,2025-01-20,20,76,1520
1779,Laptop,2025-01-20,18,123,2214
1780,Printer,2025-02-11,18,151,2718
1781,Printer,2025-02-02,10,134,1340
1782,Keyboard,2025-01-31,18,50,900
1783,Tablet,2025-01-23,12,114,1368
1784,Tablet,2025-02-15,12,169,2028
1785,Printer,2025-01-29,9,178,1602
1786,Laptop,2025-02-15,4,165,660
1787,Laptop,2025-01-28,13,120,1560
1788,Tablet,2025-01-25,17,143,2431
1789,Printer,2025-02-04,3,112,336
1790,Tablet,2025-01-25,5,184,920
1791,Mouse,2025-02-17,20,150,3000
1792,Laptop,2025-02-18,8,196,1568
1793,Mouse,2025-01-31,7,194,1358
1794,Keyboard,2025-01-22,7,95,665
1795,Laptop,2025-02-08,10,72,720
1796,Tablet,2025-02-07,12,70,840
1797,Laptop,2025-02-02,11,118,1298
1798,Laptop,2025-02-03,17,162,2754
1799,Mouse,2025-01-20,10,155,1550
1800,Laptop,2025-02-02,7,118,826
1801,Printer,2025-01-23,8,129,1032
1802,Mouse,2025-01-27,1,70,70
1803,Printer,2025-01-30,11,111,1221
1804,Mouse,2025-02-13,15,157,2355
1805,Keyboard,2025-01-25,17,157,2669
1806,Keyboard,2025-02-08,5,195,975
1807,Printer,2025-02-04,19,177,3363
1808,Mouse,2025-01-25,5,73,365
1809,Keyboard,2025-02-05,17,152,2584
1810,Tablet,2025-02-06,3,103,309
1811,Mouse,2025-02-09,12,141,1692
1812,Printer,2025-01-23,5,132,660
1813,Printer,2025-02-17,16,156,2496
1814,Laptop,2025-02-17,4,73,292
1815,Tablet,2025-01-30,1,164,164
1816,Tablet,2025-02-01,12,128,1536
1817,Laptop,2025-02-03,17,143,2431
1818,Mouse,2025-01-30,18,152,2736
1819,Keyboard,2025-01-27,20,81,1620
1820,Tablet,2025-02-15,16,136,2176
1821,Laptop,2025-02-16,9,87,783
1822,Laptop,2025-02-16,1,132,132
1823,Laptop,2025-02-14,11,139,1529
1824,Keyboard,2025-02-18,9,166,1494
1825,Printer,2025-02-13,18,135,2430
1826,Keyboard,2025-01-27,2,107,214
1827,Laptop,2025-01-23,10,145,1450
1828,Printer,2025-01-27,9,166,1494
1829,Tablet,2025-02-11,2,180,360
1830,Laptop,2025-02-17,6,71,426
1831,Mouse,2025-02-03,15,146,2190
1832,Mouse,2025-01-23,11,112,1232
1833,Tablet,2025-02-12,16,82,1312
1834,Tablet,2025-02-10,16,75,1200
1835,Printer,2025-01-24,3,109,327
1836,Printer,2025-02-07,19,167,3173
1837,Tablet,2025-02-09,5,188,940
1838,Tablet,2025-02-05,14,165,2310
1839,Printer,2025-02-18,12,117,1404
1840,Keyboard,2025-02-10,3,70,210
1841,Printer,2025-02-10,7,87,609
1842,Printer,2025-02-08,1,190,190
1843,Keyboard,2025-02-10,16,69,1104
1844,Laptop,2025-02-18,9,199,1791
1845,Printer,2025-01-27,15,106,1590
1846,Mouse,2025-02-15,19,112,2128
1847,Mouse,2025-02-05,12,111,1332
1848,Laptop,2025-01-22,17,51,867
1849,Printer,2025-01-22,8,69,552
1850,Tablet,2025-02-04,15,122,1830
1851,Keyboard,2025-01-26,13,136,1768
1852,Laptop,2025-02-18,2,132,264
1853,Tablet,2025-02-04,4,197,788
1854,Mouse,2025-01-27,7,96,672
1855,Mouse,2025-01-26,17,50,850
1856,Laptop,2025-01-31,3,78,234
1857,Printer,2025-01-29,20,141,2820
1858,Printer,2025-02-16,16,122,1952
1859,Keyboard,2025-02-17,9,65,585
1860,Printer,2025-02-07,15,99,1485
1861,Tablet,2025-02-03,2,95,190
1862,Printer,2025-01-27,12,146,1752
1863,Keyboard,2025-01-21,9,85,765
1864,Printer,2025-01-30,6,99,594
1865,Mouse,2025-02-08,11,101,1111
1866,Keyboard,2025-02-18,12,76,912
1867,Laptop,2025-02-10,13,63,819
1868,Printer,2025-01-26,17,131,2227
1869,Printer,2025-01-28,1,108,108
1870,Mouse,2025-02-04,17,134,2278
1871,Keyboard,2025-02-04,6,173,1038
1872,Keyboard,2025-01-20,13,183,2379
1873,Printer,2025-02-01,4,173,692
1874,Tablet,2025-02-16,15,122,1830
1875,Keyboard,2025-02-14,15,95,1425
1876,Keyboard,2025-01-23,10,165,1650
1877,Printer,2025-01-20,20,185,3700
1878,Tablet,2025-01-21,17,109,1853
1879,Laptop,2025-01-31,10,127,1270
1880,Laptop,2025-02-01,17,91,1547
1881,Laptop,2025-02-03,1,176,176
1882,Keyboard,2025-01-31,17,109,1853
1883,Mouse,2025-02-01,6,67,402
1884,Tablet,2025-02-07,6,168,1008
1885,Tablet,2025-02-05,14,114,1596
1886,Keyboard,2025-01-20,9,119,1071
1887,Keyboard,2025-02-05,16,193,3088
1888,Tablet,2025-02-03,9,194,1746
1889,Laptop,2025-02-09,7,110,770
1890,Printer,2025-02-11,18,133,2394
1891,Laptop,2025-01-19,6,167,1002
1892,Keyboard,2025-02-03,12,105,1260
1893,Printer,2025-02-06,14,135,1890
1894,Printer,2025-02-18,5,97,485
1895,Mouse,2025-01-29,3,136,408
1896,Printer,2025-01-24,5,158,790
1897,Laptop,2025-02-04,13,62,806
1898,Printer,2025-01-30,3,131,393
1899,Keyboard,2025-01-25,12,139,1668
1900,Mouse,2025-01-28,15,78,1170
1901,Mouse,2025-01-28,10,191,1910
1902,Tablet,2025-01-22,7,76,532
1903,Tablet,2025-02-10,13,190,2470
1904,Tablet,2025-01-28,10,199,1990
1905,Printer,2025-02-01,19,67,1273
1906,Laptop,2025-02-06,15,107,1605
1907,Keyboard,2025-01-22,14,93,1302
1908,Keyboard,2025-02-01,3,134,402
1909,Keyboard,2025-02-05,14,117,1638
1910,Laptop,2025-01-22,5,169,845
1911,Keyboard,2025-02-03,4,118,472
1912,Mouse,2025-02-06,14,139,1946
1913,Laptop,2025-02-06,20,120,2400
1914,Printer,2025-01-24,12,188,2256
1915,Mouse,2025-01-29,18,196,3528
1916,Tablet,2025-02-10,4,137,548
1917,Mouse,2025-02-14,19,56,1064
1918,Tablet,2025-01-19,18,99,1782
1919,Keyboard,2025-01-22,13,185,2405
1920,Tablet,2025-02-10,6,192,1152
1921,Printer,2025-01-30,17,154,2618
1922,Mouse,2025-02-16,9,118,1062
1923,Mouse,2025-02-13,11,67,737
1924,Printer,2025-01-28,19,102,1938
1925,Tablet,2025-02-04,15,122,1830
1926,Laptop,2025-01-31,11,130,1430
1927,Mouse,2025-01-27,13,173,2249
1928,Tablet,2025-01-24,9,162,1458
1929,Keyboard,2025-01-28,7,120,840
1930,Keyboard,2025-02-14,7,50,350
1931,Laptop,2025-02-18,17,169,2873
1932,Keyboard,2025-02-16,2,75,150
1933,Printer,2025-01-29,4,145,580
1934,Mouse,2025-02-09,17,165,2805
1935,Mouse,2025-01-23,8,106,848
1936,Keyboard,2025-01-21,1,93,93
1937,Mouse,2025-01-22,17,157,2669
1938,Mouse,2025-02-05,10,68,680
1939,Tablet,2025-02-01,8,185,1480
1940,Mouse,2025-02-02,13,55,715
1941,Tablet,2025-01-24,18,104,1872
1942,Keyboard,2025-02-17,4,130,520
1943,Laptop,2025-01-26,19,172,3268
1944,Mouse,2025-02-07,1,67,67
1945,Printer,2025-02-03,6,177,1062
1946,Printer,2025-02-17,12,52,624
1947,Tablet,2025-02-17,9,78,702
1948,Keyboard,2025-02-06,18,173,3114
1949,Laptop,2025-01-27,10,69,690
1950,Tablet,2025-02-10,10,183,1830
1951,Laptop,2025-01-28,4,105,420
1952,Mouse,2025-01-24,20,80,1600
1953,Mouse,2025-01-27,18,111,1998
1954,Laptop,2025-01-28,17,147,2499
1955,Printer,2025-02-09,4,98,392
1956,Tablet,2025-01-22,6,97,582
1957,Tablet,2025-02-01,18,110,1980
1958,Mouse,2025-01-30,9,117,1053
1959,Mouse,2025-02-08,10,79,790
1960,Laptop,2025-01-28,10,180,1800
1961,Tablet,2025-02-15,14,161,2254
1962,Printer,2025-01-29,6,51,306
1963,Printer,2025-02-17,18,176,3168
1964,Keyboard,2025-02-10,17,129,2193
1965,Mouse,2025-01-27,5,68,340
1966,Mouse,2025-01-31,20,189,3780
1967,Keyboard,2025-01-19,19,145,2755
1968,Keyboard,2025-02-03,17,145,2465
1969,Keyboard,2025-01-29,11,125,1375
1970,Tablet,2025-02-13,14,73,1022
1971,Keyboard,2025-02-10,4,80,320
1972,Laptop,2025-02-12,9,176,1584
1973,Printer,2025-01-20,19,86,1634
1974,Mouse,2025-02-02,6,142,852
1975,Mouse,2025-01-29,16,83,1328
1976,Laptop,2025-01-23,11,159,1749
1977,Printer,2025-02-05,8,69,552
1978,Tablet,2025-01-20,2,111,222
1979,Mouse,2025-01-22,5,175,875
1980,Tablet,2025-01-21,3,151,453
1981,Printer,2025-02-05,15,177,2655
1982,Mouse,2025-01-25,1,62,62
1983,Laptop,2025-02-07,8,184,1472
1984,Printer,2025-02-14,6,110,660
1985,Laptop,2025-01-30,10,52,520
1986,Keyboard,2025-01-27,14,155,2170
1987,Laptop,2025-02-17,2,183,366
1988,Printer,2025-01-23,14,99,1386
1989,Laptop,2025-02-07,2,55,110
1990,Tablet,2025-01-19,1,175,175
1991,Laptop,2025-01-20,15,96,1440
1992,Tablet,2025-01-27,17,82,1394
1993,Laptop,2025-01-28,20,169,3380
1994,Mouse,2025-02-04,5,194,970
1995,Laptop,2025-02-10,11,123,1353
1996,Tablet,2025-02-18,16,146,2336
1997,Mouse,2025-01-21,16,163,2608
1998,Tablet,2025-01-25,12,116,1392
1999,Mouse,2025-02-12,3,118,354
2000,Mouse,2025-02-07,3,73,219
2001,Tablet,2025-01-29,19,81,1539
2002,Printer,2025-02-18,11,109,1199
2003,Tablet,2025-02-15,18,163,2934
2004,Keyboard,2025-02-15,19,148,2812
2005,Printer,2025-01-29,18,75,1350
2006,Mouse,2025-02-09,5,83,415
2007,Mouse,2025-01-27,3,121,363
2008,Keyboard,2025-01-24,4,157,628
2009,Mouse,2025-02-01,1,132,132
2010,Mouse,2025-02-12,8,187,1496
2011,Mouse,2025-02-02,6,84,504
2012,Mouse,2025-02-01,4,52,208
2013,Mouse,2025-02-08,2,50,100
2014,Tablet,2025-02-04,8,61,488
2015,Laptop,2025-01-24,15,55,825
2016,Laptop,2025-02-13,4,54,216
2017,Mouse,2025-01-30,20,133,2660
2018,Printer,2025-02-01,11,191,2101
2019,Mouse,2025-01-24,17,55,935
2020,Mouse,2025-01-30,15,152,2280
2021,Laptop,2025-02-16,8,169,1352
2022,Printer,2025-01-20,3,110,330
2023,Mouse,2025-01-31,6,68,408
2024,Tablet,2025-01-27,7,88,616
2025,Keyboard,2025-02-04,1,180,180
2026,Tablet,2025-02-12,9,89,801
2027,Printer,2025-02-09,18,136,2448
2028,Keyboard,2025-02-08,4,75,300
2029,Keyboard,2025-01-25,10,69,690
2030,Printer,2025-01-23,20,99,1980
2031,Laptop,2025-02-03,13,90,1170
2032,Mouse,2025-02-13,8,66,528
2033,Laptop,2025-02-15,17,72,1224
2034,Printer,2025-02-09,14,93,1302
2035,Laptop,2025-02-01,6,196,1176
2036,Tablet,2025-01-23,20,178,3560
2037,Keyboard,2025-02-03,12,109,1308
2038,Keyboard,2025-01-23,14,169,2366
2039,Mouse,2025-02-02,13,107,1391
2040,Laptop,2025-01-22,7,190,1330
2041,Mouse,2025-01-28,3,76,228
2042,Keyboard,2025-01-19,6,154,924
2043,Tablet,2025-01-30,1,131,131
2044,Keyboard,2025-02-06,8,57,456
2045,Tablet,2025-01-19,5,104,520
2046,Laptop,2025-02-18,2,117,234
2047,Laptop,2025-02-15,2,142,284
2048,Laptop,2025-01-23,10,60,600
2049,Laptop,2025-02-11,13,111,1443
2050,Printer,2025-01-24,11,108,1188
2051,Keyboard,2025-02-11,7,73,511
2052,Laptop,2025-02-06,6,181,1086
2053,Laptop,2025-02-05,18,125,2250
2054,Printer,2025-01-29,12,155,1860
2055,Printer,2025-01-19,2,118,236
2056,Printer,2025-02-17,7,165,1155
2057,Laptop,2025-02-08,7,179,1253
2058,Tablet,2025-02-04,17,59,1003
2059,Tablet,2025-02-06,18,112,2016
2060,Printer,2025-01-23,16,62,992
2061,Laptop,2025-01-28,6,136,816
2062,Keyboard,2025-02-02,20,73,1460
2063,Mouse,2025-02-13,12,79,948
2064,Tablet,2025-02-17,17,148,2516
2065,Tablet,2025-01-26,7,89,623
2066,Laptop,2025-02-08,16,84,1344
2067,Printer,2025-02-08,7,139,973
2068,Laptop,2025-01-27,8,113,904
2069,Mouse,2025-01-19,14,161,2254
2070,Keyboard,2025-01-31,15,131,1965
2071,Printer,2025-01-26,2,117,234
2072,Mouse,2025-02-05,16,124,1984
2073,Laptop,2025-01-20,6,70,420
2074,Laptop,2025-01-28,15,159,2385
2075,Laptop,2025-02-15,6,157,942
2076,Laptop,2025-01-30,19,183,3477
2077,Keyboard,2025-02-05,18,102,1836
2078,Printer,2025-02-18,14,135,1890
2079,Mouse,2025-02-02,17,162,2754
2080,Printer,2025-02-18,3,156,468
2081,Tablet,2025-01-26,7,118,826
2082,Printer,2025-01-31,10,105,1050
2083,Tablet,2025-02-01,7,155,1085
2084,Keyboard,2025-01-26,3,74,222
2085,Keyboard,2025-02-01,8,94,752
2086,Mouse,2025-02-17,16,64,1024
2087,Printer,2025-01-29,18,62,1116
2088,Laptop,2025-02-09,17,191,3247
2089,Keyboard,2025-02-03,17,181,3077
2090,Laptop,2025-02-05,6,136,816
2091,Mouse,2025-02-14,8,181,1448
2092,Keyboard,2025-01-28,14,64,896
2093,Printer,2025-01-24,14,113,1582
2094,Laptop,2025-02-04,13,66,858
2095,Tablet,2025-01-23,6,176,1056
2096,Keyboard,2025-02-10,15,50,750
2097,Mouse,2025-02-05,5,112,560
2098,Keyboard,2025-01-30,20,68,1360
2099,Laptop,2025-02-05,8,189,1512
2100,Mouse,2025-02-17,10,51,510
2101,Printer,2025-02-05,11,148,1628
2102,Printer,2025-01-20,12,175,2100
2103,Printer,2025-02-01,13,124,1612
2104,Printer,2025-01-25,4,190,760
2105,Tablet,2025-02-12,14,102,1428
2106,Laptop,2025-01-31,8,79,632
2107,Tablet,2025-02-17,17,184,3128
2108,Tablet,2025-01-28,12,80,960
2109,Tablet,2025-02-03,13,85,1105
2110,Laptop,2025-02-12,13,59,767
2111,Keyboard,2025-01-30,17,122,2074
2112,Laptop,2025-02-13,20,125,2500
2113,Printer,2025-02-01,11,120,1320
2114,Mouse,2025-01-22,16,54,864
2115,Printer,2025-01-25,8,101,808
2116,Tablet,2025-01-28,5,142,710
2117,Tablet,2025-02-17,15,89,1335
2118,Keyboard,2025-02-12,9,56,504
2119,Laptop,2025-02-04,8,184,1472
2120,Tablet,2025-02-17,14,93,1302
2121,Laptop,2025-01-24,19,88,1672
2122,Laptop,2025-02-09,2,197,394
2123,Tablet,2025-02-09,6,159,954
2124,Keyboard,2025-02-03,7,94,658
2125,Laptop,2025-01-23,14,59,826
2126,Laptop,2025-02-08,14,182,2548
2127,Printer,2025-01-25,5,60,300
2128,Keyboard,2025-02-04,9,101,909
2129,Tablet,2025-02-09,19,141,2679
2130,Mouse,2025-02-12,9,186,1674
2131,Keyboard,2025-01-24,13,147,1911
2132,Mouse,2025-02-13,2,96,192
2133,Printer,2025-01-23,14,167,2338
2134,Printer,2025-02-07,14,88,1232
2135,Tablet,2025-02-01,11,126,1386
2136,Printer,2025-02-15,19,154,2926
2137,Laptop,2025-02-01,16,130,2080
2138,Keyboard,2025-01-21,8,88,704
2139,Printer,2025-01-29,20,154,3080
2140,Keyboard,2025-02-07,8,110,880
2141,Printer,2025-01-22,20,187,3740
2142,Tablet,2025-01-19,7,57,399
2143,Mouse,2025-02-03,11,161,1771
2144,Mouse,2025-01-31,17,131,2227
2145,Keyboard,2025-02-14,18,94,1692
2146,Mouse,2025-01-25,19,88,1672
2147,Tablet,2025-01-25,11,123,1353
2148,Laptop,2025-02-12,19,72,1368
2149,Tablet,2025-02-10,7,133,931
2150,Mouse,2025-01-28,5,114,570
2151,Printer,2025-01-26,1,174,174
2152,Laptop,2025-01-21,11,79,869
2153,Tablet,2025-01-28,9,167,1503
2154,Laptop,2025-02-03,17,175,2975
2155,Keyboard,2025-02-02,4,89,356
2156,Mouse,2025-01-24,19,114,2166
2157,Mouse,2025-01-21,3,166,498
2158,Keyboard,2025-02-17,8,180,1440
2159,Mouse,2025-01-19,13,133,1729
2160,Laptop,2025-01-22,5,178,890
2161,Printer,2025-02-05,20,164,3280
2162,Laptop,2025-01-29,12,77,924
2163,Keyboard,2025-02-02,6,147,882
2164,Tablet,2025-02-17,2,168,336
2165,Laptop,2025-01-24,4,88,352
2166,Printer,2025-02-15,4,184,736
2167,Tablet,2025-01-20,17,132,2244
2168,Mouse,2025-01-24,7,116,812
2169,Mouse,2025-01-25,17,119,2023
2170,Keyboard,2025-01-20,20,134,2680
2171,Printer,2025-01-20,8,122,976
2172,Keyboard,2025-02-10,8,107,856
2173,Mouse,2025-01-23,12,196,2352
2174,Tablet,2025-01-29,17,130,2210
2175,Mouse,2025-02-18,10,137,1370
2176,Mouse,2025-02-18,5,130,650
2177,Laptop,2025-02-08,18,78,1404
2178,Tablet,2025-02-15,16,162,2592
